sId,studentId,ssId,status,isattended,attendedDate,acid
57579,6512,2521,1,1,12/6/2018 22:35,2
57580,6513,2521,1,1,12/6/2018 22:35,2
57581,6689,2521,1,1,12/6/2018 22:35,2
57582,6690,2521,1,1,12/6/2018 22:35,2
57583,6691,2521,1,1,12/6/2018 22:35,2
57584,6692,2521,1,1,12/6/2018 22:35,2
57585,6693,2521,1,1,12/6/2018 22:35,2
57586,6694,2521,1,1,12/6/2018 22:35,2
57587,6695,2521,1,1,12/6/2018 22:35,2
57588,6696,2521,1,1,12/6/2018 22:35,2
57589,6697,2521,1,1,12/6/2018 22:35,2
57590,6698,2521,1,1,12/6/2018 22:35,2
57591,6699,2521,1,1,12/6/2018 22:35,2
57592,6700,2521,1,1,12/6/2018 22:35,2
57593,6701,2521,1,1,12/6/2018 22:35,2
57594,6702,2521,1,1,12/6/2018 22:35,2
57595,6703,2521,1,1,12/6/2018 22:35,2
57596,6704,2521,1,1,12/6/2018 22:35,2
57597,6705,2521,1,1,12/6/2018 22:35,2
57598,6706,2521,1,1,12/6/2018 22:35,2
57599,6707,2521,1,1,12/6/2018 22:35,2
57600,6708,2521,1,1,12/6/2018 22:35,2
57601,6709,2521,1,1,12/6/2018 22:35,2
57602,6710,2521,1,1,12/6/2018 22:35,2
57603,6711,2521,1,1,12/6/2018 22:35,2
57604,6712,2521,1,1,12/6/2018 22:35,2
57605,6713,2521,1,1,12/6/2018 22:35,2
57606,6714,2521,1,1,12/6/2018 22:35,2
57607,6715,2521,1,1,12/6/2018 22:35,2
57608,6716,2521,1,1,12/6/2018 22:35,2
57609,6717,2521,1,1,12/6/2018 22:35,2
57610,6719,2521,1,1,12/6/2018 22:35,2
57611,6720,2521,1,1,12/6/2018 22:35,2
57612,6721,2521,1,1,12/6/2018 22:35,2
57613,6722,2521,1,1,12/6/2018 22:35,2
57614,6511,2533,1,1,12/6/2018 22:35,2
57615,6512,2533,1,1,12/6/2018 22:35,2
57616,6513,2533,1,1,12/6/2018 22:35,2
57617,6689,2533,1,1,12/6/2018 22:35,2
57618,6690,2533,1,1,12/6/2018 22:35,2
57619,6691,2533,1,1,12/6/2018 22:35,2
57620,6692,2533,1,1,12/6/2018 22:35,2
57621,6693,2533,1,1,12/6/2018 22:35,2
57622,6694,2533,1,1,12/6/2018 22:35,2
57623,6695,2533,1,1,12/6/2018 22:35,2
57624,6696,2533,1,1,12/6/2018 22:35,2
57625,6697,2533,1,1,12/6/2018 22:35,2
57626,6698,2533,1,1,12/6/2018 22:35,2
57627,6699,2533,1,1,12/6/2018 22:35,2
57628,6700,2533,1,1,12/6/2018 22:35,2
57629,6701,2533,1,1,12/6/2018 22:35,2
57630,6702,2533,1,1,12/6/2018 22:35,2
57631,6703,2533,1,1,12/6/2018 22:35,2
57632,6704,2533,1,1,12/6/2018 22:35,2
57633,6705,2533,1,1,12/6/2018 22:35,2
57634,6706,2533,1,1,12/6/2018 22:35,2
57635,6707,2533,1,1,12/6/2018 22:35,2
57636,6708,2533,1,1,12/6/2018 22:35,2
57637,6709,2533,1,1,12/6/2018 22:35,2
57638,6710,2533,1,1,12/6/2018 22:35,2
57639,6711,2533,1,1,12/6/2018 22:35,2
57640,6712,2533,1,1,12/6/2018 22:35,2
57641,6713,2533,1,1,12/6/2018 22:35,2
57642,6714,2533,1,1,12/6/2018 22:35,2
57643,6715,2533,1,1,12/6/2018 22:35,2
57644,6716,2533,1,1,12/6/2018 22:35,2
57645,6717,2533,1,1,12/6/2018 22:35,2
57646,6719,2533,1,1,12/6/2018 22:35,2
57647,6720,2533,1,1,12/6/2018 22:35,2
57648,6721,2533,1,1,12/6/2018 22:35,2
57649,6722,2533,1,1,12/6/2018 22:35,2
57650,6511,4248,1,1,12/6/2018 22:35,2
57651,6512,4248,1,1,12/6/2018 22:35,2
57652,6513,4248,1,1,12/6/2018 22:35,2
57653,6689,4248,1,1,12/6/2018 22:35,2
57654,6690,4248,1,1,12/6/2018 22:35,2
57655,6691,4248,1,1,12/6/2018 22:35,2
57656,6692,4248,1,1,12/6/2018 22:35,2
57657,6693,4248,1,1,12/6/2018 22:35,2
57658,6694,4248,1,1,12/6/2018 22:35,2
57659,6695,4248,1,1,12/6/2018 22:35,2
57660,6696,4248,1,1,12/6/2018 22:35,2
57661,6697,4248,1,1,12/6/2018 22:35,2
57662,6698,4248,1,1,12/6/2018 22:35,2
57663,6699,4248,1,1,12/6/2018 22:35,2
57664,6700,4248,1,1,12/6/2018 22:35,2
57665,6701,4248,1,1,12/6/2018 22:35,2
57666,6702,4248,1,1,12/6/2018 22:35,2
57667,6703,4248,1,1,12/6/2018 22:35,2
57668,6704,4248,1,1,12/6/2018 22:35,2
57669,6705,4248,1,1,12/6/2018 22:35,2
57670,6706,4248,1,1,12/6/2018 22:35,2
57671,6707,4248,1,1,12/6/2018 22:35,2
57672,6708,4248,1,1,12/6/2018 22:35,2
57673,6709,4248,1,1,12/6/2018 22:35,2
57674,6710,4248,1,1,12/6/2018 22:35,2
57675,6711,4248,1,1,12/6/2018 22:35,2
57676,6712,4248,1,1,12/6/2018 22:35,2
57677,6713,4248,1,1,12/6/2018 22:35,2
57678,6714,4248,1,1,12/6/2018 22:35,2
57679,6715,4248,1,1,12/6/2018 22:35,2
57680,6716,4248,1,1,12/6/2018 22:35,2
57681,6717,4248,1,1,12/6/2018 22:35,2
57682,6719,4248,1,1,12/6/2018 22:35,2
57683,6720,4248,1,1,12/6/2018 22:35,2
57684,6721,4248,1,1,12/6/2018 22:35,2
57685,6722,4248,1,1,12/6/2018 22:35,2
57686,6511,4251,1,1,12/6/2018 22:35,2
57687,6512,4251,1,1,12/6/2018 22:35,2
57688,6513,4251,1,1,12/6/2018 22:35,2
57689,6689,4251,1,1,12/6/2018 22:35,2
57690,6690,4251,1,1,12/6/2018 22:35,2
57691,6691,4251,1,1,12/6/2018 22:35,2
57692,6692,4251,1,1,12/6/2018 22:35,2
57693,6693,4251,1,1,12/6/2018 22:35,2
57694,6694,4251,1,1,12/6/2018 22:35,2
57695,6695,4251,1,1,12/6/2018 22:35,2
57696,6696,4251,1,1,12/6/2018 22:35,2
57697,6697,4251,1,1,12/6/2018 22:35,2
57698,6698,4251,1,1,12/6/2018 22:35,2
57699,6699,4251,1,1,12/6/2018 22:35,2
57700,6700,4251,1,1,12/6/2018 22:35,2
57701,6701,4251,1,1,12/6/2018 22:35,2
57702,6702,4251,1,1,12/6/2018 22:35,2
57703,6703,4251,1,1,12/6/2018 22:35,2
57704,6704,4251,1,1,12/6/2018 22:35,2
57705,6705,4251,1,1,12/6/2018 22:35,2
57706,6706,4251,1,1,12/6/2018 22:35,2
57707,6707,4251,1,1,12/6/2018 22:35,2
57708,6708,4251,1,1,12/6/2018 22:35,2
57709,6709,4251,1,1,12/6/2018 22:35,2
57710,6710,4251,1,1,12/6/2018 22:35,2
57711,6711,4251,1,1,12/6/2018 22:35,2
57712,6712,4251,1,1,12/6/2018 22:35,2
57713,6713,4251,1,1,12/6/2018 22:35,2
57714,6714,4251,1,1,12/6/2018 22:35,2
57715,6715,4251,1,1,12/6/2018 22:35,2
57716,6716,4251,1,1,12/6/2018 22:35,2
57717,6717,4251,1,1,12/6/2018 22:35,2
57718,6719,4251,1,1,12/6/2018 22:35,2
57719,6720,4251,1,1,12/6/2018 22:35,2
57720,6721,4251,1,1,12/6/2018 22:35,2
57721,6722,4251,1,1,12/6/2018 22:35,2
57722,6511,6396,1,1,12/6/2018 22:35,2
57723,6512,6396,1,1,12/6/2018 22:35,2
57724,6513,6396,1,1,12/6/2018 22:35,2
57725,6689,6396,1,1,12/6/2018 22:35,2
57726,6690,6396,1,1,12/6/2018 22:35,2
57727,6691,6396,1,1,12/6/2018 22:35,2
57728,6692,6396,1,1,12/6/2018 22:35,2
57729,6693,6396,1,1,12/6/2018 22:35,2
57730,6694,6396,1,1,12/6/2018 22:35,2
57731,6695,6396,1,1,12/6/2018 22:35,2
57732,6696,6396,1,1,12/6/2018 22:35,2
57733,6697,6396,1,1,12/6/2018 22:35,2
57734,6698,6396,1,1,12/6/2018 22:35,2
57735,6699,6396,1,1,12/6/2018 22:35,2
57736,6700,6396,1,1,12/6/2018 22:35,2
57737,6701,6396,1,1,12/6/2018 22:35,2
57738,6702,6396,1,1,12/6/2018 22:35,2
57739,6703,6396,1,1,12/6/2018 22:35,2
57740,6704,6396,1,1,12/6/2018 22:35,2
57741,6705,6396,1,1,12/6/2018 22:35,2
57742,6706,6396,1,1,12/6/2018 22:35,2
57743,6707,6396,1,1,12/6/2018 22:35,2
57744,6708,6396,1,1,12/6/2018 22:35,2
57745,6709,6396,1,1,12/6/2018 22:35,2
57746,6710,6396,1,1,12/6/2018 22:35,2
57747,6711,6396,1,1,12/6/2018 22:35,2
57748,6712,6396,1,1,12/6/2018 22:35,2
57749,6713,6396,1,1,12/6/2018 22:35,2
57750,6714,6396,1,1,12/6/2018 22:35,2
57751,6715,6396,1,1,12/6/2018 22:35,2
57752,6716,6396,1,1,12/6/2018 22:35,2
57753,6717,6396,1,1,12/6/2018 22:35,2
57754,6719,6396,1,1,12/6/2018 22:35,2
57755,6720,6396,1,1,12/6/2018 22:35,2
57756,6721,6396,1,1,12/6/2018 22:35,2
57757,6722,6396,1,1,12/6/2018 22:35,2
57758,6696,6395,1,1,12/6/2018 22:35,2
57759,6700,6395,1,1,12/6/2018 22:35,2
57760,4478,4825,1,1,12/6/2018 22:36,2
57761,4479,4825,1,1,12/6/2018 22:36,2
57762,4481,4825,1,1,12/6/2018 22:36,2
57763,4482,4825,1,1,12/6/2018 22:36,2
57764,4483,4825,1,1,12/6/2018 22:36,2
57765,4484,4825,1,1,12/6/2018 22:36,2
57766,4485,4825,1,1,12/6/2018 22:36,2
57767,4486,4825,1,1,12/6/2018 22:36,2
57768,4487,4825,1,1,12/6/2018 22:36,2
57769,4488,4825,1,1,12/6/2018 22:36,2
57770,4489,4825,1,1,12/6/2018 22:36,2
57771,4490,4825,1,1,12/6/2018 22:36,2
57772,4492,4825,1,1,12/6/2018 22:36,2
57773,4478,4843,1,1,12/6/2018 22:36,2
57774,4479,4843,1,1,12/6/2018 22:36,2
57775,4481,4843,1,1,12/6/2018 22:36,2
57776,4482,4843,1,1,12/6/2018 22:36,2
57777,4483,4843,1,1,12/6/2018 22:36,2
57778,4484,4843,1,1,12/6/2018 22:36,2
57779,4485,4843,1,1,12/6/2018 22:36,2
57780,4486,4843,1,1,12/6/2018 22:36,2
57781,4487,4843,1,1,12/6/2018 22:36,2
57782,4488,4843,1,1,12/6/2018 22:36,2
57783,4489,4843,1,1,12/6/2018 22:36,2
57784,4490,4843,1,1,12/6/2018 22:36,2
57785,4492,4843,1,1,12/6/2018 22:36,2
57786,4478,6155,1,1,12/6/2018 22:36,2
57787,4479,6155,1,1,12/6/2018 22:36,2
57788,4481,6155,1,1,12/6/2018 22:36,2
57789,4482,6155,1,1,12/6/2018 22:36,2
57790,4483,6155,1,1,12/6/2018 22:36,2
57791,4484,6155,1,1,12/6/2018 22:36,2
57792,4485,6155,1,1,12/6/2018 22:36,2
57793,4486,6155,1,1,12/6/2018 22:36,2
57794,4487,6155,1,1,12/6/2018 22:36,2
57795,4488,6155,1,1,12/6/2018 22:36,2
57796,4489,6155,1,1,12/6/2018 22:36,2
57797,4490,6155,1,1,12/6/2018 22:36,2
57798,4492,6155,1,1,12/6/2018 22:36,2
57799,4492,6163,1,1,12/6/2018 22:36,2
57800,3303,6528,1,1,12/6/2018 22:43,2
57801,3931,6124,1,1,12/6/2018 22:43,2
57802,4747,6124,1,1,12/6/2018 22:43,2
57803,3248,6528,1,1,12/6/2018 23:09,2
57804,5116,2156,1,1,12/7/2018 0:04,2
57805,5205,2156,1,1,12/7/2018 0:04,2
57806,5206,2156,1,1,12/7/2018 0:04,2
57807,5207,2156,1,1,12/7/2018 0:04,2
57808,5208,2156,1,1,12/7/2018 0:04,2
57809,5209,2156,1,1,12/7/2018 0:04,2
57810,5211,2156,1,1,12/7/2018 0:04,2
57811,5212,2156,1,1,12/7/2018 0:04,2
57812,5213,2156,1,1,12/7/2018 0:04,2
57813,5214,2156,1,1,12/7/2018 0:04,2
57814,5215,2156,1,1,12/7/2018 0:04,2
57815,5216,2156,1,1,12/7/2018 0:04,2
57816,5217,2156,1,1,12/7/2018 0:04,2
57817,5218,2156,1,1,12/7/2018 0:04,2
57818,5219,2156,1,1,12/7/2018 0:04,2
57819,5220,2156,1,1,12/7/2018 0:04,2
57820,5221,2156,1,1,12/7/2018 0:04,2
57821,5222,2156,1,1,12/7/2018 0:04,2
57822,5223,2156,1,1,12/7/2018 0:04,2
57823,5224,2156,1,1,12/7/2018 0:04,2
57824,5225,2156,1,1,12/7/2018 0:04,2
57825,5226,2156,1,1,12/7/2018 0:04,2
57826,5227,2156,1,1,12/7/2018 0:04,2
57827,5228,2156,1,1,12/7/2018 0:04,2
57828,5229,2156,1,1,12/7/2018 0:04,2
57829,5230,2156,1,1,12/7/2018 0:04,2
57830,5231,2156,1,1,12/7/2018 0:04,2
57831,5232,2156,1,1,12/7/2018 0:04,2
57832,5233,2156,1,1,12/7/2018 0:04,2
57833,5234,2156,1,1,12/7/2018 0:04,2
57834,5235,2156,1,1,12/7/2018 0:04,2
57835,5236,2156,1,1,12/7/2018 0:04,2
57836,5237,2156,1,1,12/7/2018 0:04,2
57837,5238,2156,1,1,12/7/2018 0:04,2
57838,5239,2156,1,1,12/7/2018 0:04,2
57839,5240,2156,1,1,12/7/2018 0:04,2
57840,5241,2156,1,1,12/7/2018 0:04,2
57841,5242,2156,1,1,12/7/2018 0:04,2
57842,5243,2156,1,1,12/7/2018 0:04,2
57843,5244,2156,1,1,12/7/2018 0:04,2
57844,5245,2156,1,1,12/7/2018 0:04,2
57845,5246,2156,1,1,12/7/2018 0:04,2
57846,5247,2156,1,1,12/7/2018 0:04,2
57847,5248,2156,1,1,12/7/2018 0:04,2
57848,5249,2156,1,1,12/7/2018 0:04,2
57849,5250,2156,1,1,12/7/2018 0:04,2
57850,6833,2156,1,1,12/7/2018 0:04,2
57851,5116,4158,1,1,12/7/2018 0:04,2
57852,5205,4158,1,1,12/7/2018 0:04,2
57853,5206,4158,1,1,12/7/2018 0:04,2
57854,5207,4158,1,1,12/7/2018 0:04,2
57855,5208,4158,1,1,12/7/2018 0:04,2
57856,5209,4158,1,1,12/7/2018 0:04,2
57857,5211,4158,1,1,12/7/2018 0:04,2
57858,5212,4158,1,1,12/7/2018 0:04,2
57859,5213,4158,1,1,12/7/2018 0:04,2
57860,5214,4158,1,1,12/7/2018 0:04,2
57861,5215,4158,1,1,12/7/2018 0:04,2
57862,5216,4158,1,1,12/7/2018 0:04,2
57863,5217,4158,1,1,12/7/2018 0:04,2
57864,5218,4158,1,1,12/7/2018 0:04,2
57865,5219,4158,1,1,12/7/2018 0:04,2
57866,5220,4158,1,1,12/7/2018 0:04,2
57867,5221,4158,1,1,12/7/2018 0:04,2
57868,5222,4158,1,1,12/7/2018 0:04,2
57869,5223,4158,1,1,12/7/2018 0:04,2
57870,5224,4158,1,1,12/7/2018 0:04,2
57871,5225,4158,1,1,12/7/2018 0:04,2
57872,5226,4158,1,1,12/7/2018 0:04,2
57873,5227,4158,1,1,12/7/2018 0:04,2
57874,5228,4158,1,1,12/7/2018 0:04,2
57875,5229,4158,1,1,12/7/2018 0:04,2
57876,5230,4158,1,1,12/7/2018 0:04,2
57877,5231,4158,1,1,12/7/2018 0:04,2
57878,5232,4158,1,1,12/7/2018 0:04,2
57879,5233,4158,1,1,12/7/2018 0:04,2
57880,5234,4158,1,1,12/7/2018 0:04,2
57881,5235,4158,1,1,12/7/2018 0:04,2
57882,5236,4158,1,1,12/7/2018 0:04,2
57883,5237,4158,1,1,12/7/2018 0:04,2
57884,5238,4158,1,1,12/7/2018 0:04,2
57885,5239,4158,1,1,12/7/2018 0:04,2
57886,5240,4158,1,1,12/7/2018 0:04,2
57887,5241,4158,1,1,12/7/2018 0:04,2
57888,5242,4158,1,1,12/7/2018 0:04,2
57889,5243,4158,1,1,12/7/2018 0:04,2
57890,5244,4158,1,1,12/7/2018 0:04,2
57891,5245,4158,1,1,12/7/2018 0:04,2
57892,5246,4158,1,1,12/7/2018 0:04,2
57893,5247,4158,1,1,12/7/2018 0:04,2
57894,5248,4158,1,1,12/7/2018 0:04,2
57895,5249,4158,1,1,12/7/2018 0:04,2
57896,5250,4158,1,1,12/7/2018 0:04,2
57897,6833,4158,1,1,12/7/2018 0:04,2
57898,5227,6083,1,1,12/7/2018 0:04,2
57899,5228,6083,1,1,12/7/2018 0:04,2
57900,6833,6083,1,1,12/7/2018 0:04,2
57901,3935,6091,1,1,12/7/2018 0:05,2
57902,4520,6091,1,1,12/7/2018 0:05,2
57903,3969,6091,1,1,12/7/2018 0:05,2
57904,3975,6091,1,1,12/7/2018 0:05,2
57905,4114,6364,1,1,12/7/2018 0:35,2
57906,3034,6334,1,1,12/7/2018 0:36,2
57907,3471,7002,1,1,12/7/2018 1:15,2
57908,3210,7001,1,1,12/7/2018 7:37,2
57909,4696,6334,1,1,12/7/2018 7:56,2
57910,3569,6140,1,1,12/7/2018 8:31,2
57911,3569,6143,1,1,12/7/2018 8:31,2
57912,3569,6137,1,1,12/7/2018 8:31,2
57913,4747,6113,1,1,12/7/2018 8:32,2
57914,3569,6139,1,1,12/7/2018 8:32,2
57915,4747,6109,1,1,12/7/2018 8:32,2
57916,3569,6145,1,1,12/7/2018 8:32,2
57917,4747,6112,1,1,12/7/2018 8:32,2
57918,3569,6136,1,1,12/7/2018 8:32,2
57919,4747,6110,1,1,12/7/2018 8:32,2
57920,4747,6108,1,1,12/7/2018 8:33,2
57921,4747,7018,1,1,12/7/2018 8:33,2
57922,6038,6791,1,1,12/7/2018 8:34,2
57923,6038,6790,1,1,12/7/2018 8:34,2
57924,6038,6792,1,1,12/7/2018 8:34,2
57925,4108,6364,1,1,12/7/2018 8:35,2
57926,6038,6794,1,1,12/7/2018 8:35,2
57927,6038,6795,1,1,12/7/2018 8:35,2
57928,6038,6973,1,1,12/7/2018 8:36,2
57929,6038,7011,1,1,12/7/2018 8:36,2
57930,4445,6547,1,1,12/7/2018 8:55,2
57931,5837,6262,1,1,12/7/2018 9:03,2
57932,5837,6261,1,1,12/7/2018 9:04,2
57933,4428,6547,1,1,12/7/2018 9:04,2
57934,3196,7001,1,1,12/7/2018 9:10,2
57935,5251,2124,1,1,12/7/2018 9:11,2
57936,5252,2124,1,1,12/7/2018 9:11,2
57937,5253,2124,1,1,12/7/2018 9:11,2
57938,5254,2124,1,1,12/7/2018 9:11,2
57939,5255,2124,1,1,12/7/2018 9:11,2
57940,5256,2124,1,1,12/7/2018 9:11,2
57941,5257,2124,1,1,12/7/2018 9:11,2
57942,5259,2124,1,1,12/7/2018 9:11,2
57943,5260,2124,1,1,12/7/2018 9:11,2
57944,5261,2124,1,1,12/7/2018 9:11,2
57945,5262,2124,1,1,12/7/2018 9:11,2
57946,5263,2124,1,1,12/7/2018 9:11,2
57947,5264,2124,1,1,12/7/2018 9:11,2
57948,5265,2124,1,1,12/7/2018 9:11,2
57949,5266,2124,1,1,12/7/2018 9:11,2
57950,5267,2124,1,1,12/7/2018 9:11,2
57951,5268,2124,1,1,12/7/2018 9:11,2
57952,5269,2124,1,1,12/7/2018 9:11,2
57953,5270,2124,1,1,12/7/2018 9:11,2
57954,5271,2124,1,1,12/7/2018 9:11,2
57955,5272,2124,1,1,12/7/2018 9:11,2
57956,5273,2124,1,1,12/7/2018 9:11,2
57957,5274,2124,1,1,12/7/2018 9:11,2
57958,5275,2124,1,1,12/7/2018 9:11,2
57959,5276,2124,1,1,12/7/2018 9:11,2
57960,5277,2124,1,1,12/7/2018 9:11,2
57961,5278,2124,1,1,12/7/2018 9:11,2
57962,5279,2124,1,1,12/7/2018 9:11,2
57963,5280,2124,1,1,12/7/2018 9:11,2
57964,5281,2124,1,1,12/7/2018 9:11,2
57965,5282,2124,1,1,12/7/2018 9:11,2
57966,5283,2124,1,1,12/7/2018 9:11,2
57967,5284,2124,1,1,12/7/2018 9:11,2
57968,5285,2124,1,1,12/7/2018 9:11,2
57969,5286,2124,1,1,12/7/2018 9:11,2
57970,5287,2124,1,1,12/7/2018 9:11,2
57971,5288,2124,1,1,12/7/2018 9:11,2
57972,5290,2124,1,1,12/7/2018 9:11,2
57973,5291,2124,1,1,12/7/2018 9:11,2
57974,5292,2124,1,1,12/7/2018 9:11,2
57975,5293,2124,1,1,12/7/2018 9:11,2
57976,5294,2124,1,1,12/7/2018 9:11,2
57977,5295,2124,1,1,12/7/2018 9:11,2
57978,5296,2124,1,1,12/7/2018 9:11,2
57979,5297,2124,1,1,12/7/2018 9:11,2
57980,5251,4456,1,1,12/7/2018 9:11,2
57981,5252,4456,1,1,12/7/2018 9:11,2
57982,5253,4456,1,1,12/7/2018 9:11,2
57983,5254,4456,1,1,12/7/2018 9:11,2
57984,5255,4456,1,1,12/7/2018 9:11,2
57985,5256,4456,1,1,12/7/2018 9:11,2
57986,5257,4456,1,1,12/7/2018 9:11,2
57987,5259,4456,1,1,12/7/2018 9:11,2
57988,5260,4456,1,1,12/7/2018 9:11,2
57989,5261,4456,1,1,12/7/2018 9:11,2
57990,5262,4456,1,1,12/7/2018 9:11,2
57991,5263,4456,1,1,12/7/2018 9:11,2
57992,5264,4456,1,1,12/7/2018 9:11,2
57993,5265,4456,1,1,12/7/2018 9:11,2
57994,5266,4456,1,1,12/7/2018 9:11,2
57995,5267,4456,1,1,12/7/2018 9:11,2
57996,5268,4456,1,1,12/7/2018 9:11,2
57997,5269,4456,1,1,12/7/2018 9:11,2
57998,5270,4456,1,1,12/7/2018 9:11,2
57999,5271,4456,1,1,12/7/2018 9:11,2
58000,5272,4456,1,1,12/7/2018 9:11,2
58001,5273,4456,1,1,12/7/2018 9:11,2
58002,5274,4456,1,1,12/7/2018 9:11,2
58003,5275,4456,1,1,12/7/2018 9:11,2
58004,5276,4456,1,1,12/7/2018 9:11,2
58005,5277,4456,1,1,12/7/2018 9:11,2
58006,5278,4456,1,1,12/7/2018 9:11,2
58007,5279,4456,1,1,12/7/2018 9:11,2
58008,5280,4456,1,1,12/7/2018 9:11,2
58009,5281,4456,1,1,12/7/2018 9:11,2
58010,5282,4456,1,1,12/7/2018 9:11,2
58011,5283,4456,1,1,12/7/2018 9:11,2
58012,5284,4456,1,1,12/7/2018 9:11,2
58013,5285,4456,1,1,12/7/2018 9:11,2
58014,5286,4456,1,1,12/7/2018 9:11,2
58015,5287,4456,1,1,12/7/2018 9:11,2
58016,5288,4456,1,1,12/7/2018 9:11,2
58017,5290,4456,1,1,12/7/2018 9:11,2
58018,5291,4456,1,1,12/7/2018 9:11,2
58019,5292,4456,1,1,12/7/2018 9:11,2
58020,5293,4456,1,1,12/7/2018 9:11,2
58021,5294,4456,1,1,12/7/2018 9:11,2
58022,5295,4456,1,1,12/7/2018 9:11,2
58023,5296,4456,1,1,12/7/2018 9:11,2
58024,5297,4456,1,1,12/7/2018 9:11,2
58025,5254,6192,1,1,12/7/2018 9:11,2
58026,5262,6192,1,1,12/7/2018 9:11,2
58027,5295,6192,1,1,12/7/2018 9:11,2
58028,3372,6101,1,1,12/7/2018 9:13,2
58029,3375,6101,1,1,12/7/2018 9:13,2
58030,5603,6168,1,1,12/7/2018 9:19,2
58031,5603,6165,1,1,12/7/2018 9:19,2
58032,4286,4063,1,1,12/7/2018 9:19,2
58033,4287,4063,1,1,12/7/2018 9:19,2
58034,4288,4063,1,1,12/7/2018 9:19,2
58035,4289,4063,1,1,12/7/2018 9:19,2
58036,4290,4063,1,1,12/7/2018 9:19,2
58037,4291,4063,1,1,12/7/2018 9:19,2
58038,4292,4063,1,1,12/7/2018 9:19,2
58039,4293,4063,1,1,12/7/2018 9:19,2
58040,4294,4063,1,1,12/7/2018 9:19,2
58041,4295,4063,1,1,12/7/2018 9:19,2
58042,4296,4063,1,1,12/7/2018 9:19,2
58043,4297,4063,1,1,12/7/2018 9:19,2
58044,4298,4063,1,1,12/7/2018 9:19,2
58045,4299,4063,1,1,12/7/2018 9:19,2
58046,4300,4063,1,1,12/7/2018 9:19,2
58047,4301,4063,1,1,12/7/2018 9:19,2
58048,4303,4063,1,1,12/7/2018 9:19,2
58049,4304,4063,1,1,12/7/2018 9:19,2
58050,4305,4063,1,1,12/7/2018 9:19,2
58051,4306,4063,1,1,12/7/2018 9:19,2
58052,4307,4063,1,1,12/7/2018 9:19,2
58053,4308,4063,1,1,12/7/2018 9:19,2
58054,4310,4063,1,1,12/7/2018 9:19,2
58055,4312,4063,1,1,12/7/2018 9:19,2
58056,4313,4063,1,1,12/7/2018 9:19,2
58057,4314,4063,1,1,12/7/2018 9:19,2
58058,4315,4063,1,1,12/7/2018 9:19,2
58059,4316,4063,1,1,12/7/2018 9:19,2
58060,4317,4063,1,1,12/7/2018 9:19,2
58061,4318,4063,1,1,12/7/2018 9:19,2
58062,4319,4063,1,1,12/7/2018 9:19,2
58063,4320,4063,1,1,12/7/2018 9:19,2
58064,4321,4063,1,1,12/7/2018 9:19,2
58065,4322,4063,1,1,12/7/2018 9:19,2
58066,4324,4063,1,1,12/7/2018 9:19,2
58067,4325,4063,1,1,12/7/2018 9:19,2
58068,4326,4063,1,1,12/7/2018 9:19,2
58069,4327,4063,1,1,12/7/2018 9:19,2
58070,4328,4063,1,1,12/7/2018 9:19,2
58071,4329,4063,1,1,12/7/2018 9:19,2
58072,4330,4063,1,1,12/7/2018 9:19,2
58073,4331,4063,1,1,12/7/2018 9:19,2
58074,4332,4063,1,1,12/7/2018 9:19,2
58075,4333,4063,1,1,12/7/2018 9:19,2
58076,4334,4063,1,1,12/7/2018 9:19,2
58077,4336,4063,1,1,12/7/2018 9:19,2
58078,4337,4063,1,1,12/7/2018 9:19,2
58079,4338,4063,1,1,12/7/2018 9:19,2
58080,4339,4063,1,1,12/7/2018 9:19,2
58081,4340,4063,1,1,12/7/2018 9:19,2
58082,4341,4063,1,1,12/7/2018 9:19,2
58083,4342,4063,1,1,12/7/2018 9:19,2
58084,4343,4063,1,1,12/7/2018 9:19,2
58085,4344,4063,1,1,12/7/2018 9:19,2
58086,4345,4063,1,1,12/7/2018 9:19,2
58087,4346,4063,1,1,12/7/2018 9:19,2
58088,4347,4063,1,1,12/7/2018 9:19,2
58089,6004,4063,1,1,12/7/2018 9:19,2
58090,6014,4063,1,1,12/7/2018 9:19,2
58091,4286,4088,1,1,12/7/2018 9:19,2
58092,4287,4088,1,1,12/7/2018 9:19,2
58093,4288,4088,1,1,12/7/2018 9:19,2
58094,4289,4088,1,1,12/7/2018 9:19,2
58095,4290,4088,1,1,12/7/2018 9:19,2
58096,4291,4088,1,1,12/7/2018 9:19,2
58097,4292,4088,1,1,12/7/2018 9:19,2
58098,4293,4088,1,1,12/7/2018 9:19,2
58099,4294,4088,1,1,12/7/2018 9:19,2
58100,4295,4088,1,1,12/7/2018 9:19,2
58101,4296,4088,1,1,12/7/2018 9:19,2
58102,4297,4088,1,1,12/7/2018 9:19,2
58103,4298,4088,1,1,12/7/2018 9:19,2
58104,4299,4088,1,1,12/7/2018 9:19,2
58105,4300,4088,1,1,12/7/2018 9:19,2
58106,4301,4088,1,1,12/7/2018 9:19,2
58107,4303,4088,1,1,12/7/2018 9:19,2
58108,4304,4088,1,1,12/7/2018 9:19,2
58109,4305,4088,1,1,12/7/2018 9:19,2
58110,4306,4088,1,1,12/7/2018 9:19,2
58111,4307,4088,1,1,12/7/2018 9:19,2
58112,4308,4088,1,1,12/7/2018 9:19,2
58113,4310,4088,1,1,12/7/2018 9:19,2
58114,4312,4088,1,1,12/7/2018 9:19,2
58115,4313,4088,1,1,12/7/2018 9:19,2
